SMILES,Tag,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,log(e/mol-1 dm3 cm-1),abs FWHM (cm-1),emi FWHM (cm-1),abs FWHM (nm),emi FWHM (nm),Molecular weight (g mol-1),Reference,identifier,vie,aie,vea,aea,hl,s0s1,s0t1,hr,cr2,cr1,er,ar1,ar2,lumo,homo
O=CN(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,csd_FILFIS,8.06841556,7.867012478,1.029346172,0.673979139,9.117995912,5.0088,3.4353,0.413044344,0.211641262,0.201403082,0.718954984,0.355367033,0.363587951,0.980426742,-8.13756917
O=CN(c1ccccc1)c1ccc2c(c1)oc1ccccc12,,,,,,,,,,,,,,csd_UDAKUF,7.436723018,7.268459014,0.074295802,-0.069920073,6.974826048,4.1806,3.058,0.345607828,0.177343823,0.168264005,0.292286627,0.144215876,0.148070751,-0.185853862,-7.16067991
O=CN(c1ccccc1)c1ccc(Oc2ccccc2O)cc1,,,,,,,,,,,,,,csd_EGOMOD,7.45944149,7.102929156,1.062590748,0.710115769,8.451044498,4.7027,3.4331,0.696456463,0.339944129,0.356512334,0.613219239,0.352474979,0.260744261,0.967637384,-7.483407114
O=CN(c1ccccc1)c1cc(O)ccc1O,,,,,,,,,,,,,,csd_GECXET,7.955544279,7.472831322,0.813521865,0.52772815,9.13486698,4.6102,3.3293,0.913202529,0.430489573,0.482712957,0.612808755,0.285793715,0.32701504,1.038659138,-8.096207842
O=CN(N=Cc1cccs1)c1ccccc1,,,,,,,,,,,,,,csd_WOJLUE,7.785334196,7.532897031,-0.015648188,-0.260569564,7.734296222,4.1676,2.4837,0.637683648,0.385246484,0.252437165,0.510577839,0.244921376,0.265656463,-0.034286364,-7.768582586
O=CN(N=Cc1ccccc1C=Cc1ccccc1)c1ccccc1,,,,,,,,,,,,,,csd_EQAKEN,7.480438894,7.218496244,-0.387561902,-0.903831549,6.68448041,3.9244,2.5843,0.51718912,0.255246469,0.261942651,0.943346584,0.516269647,0.427076936,-0.583140302,-7.267620712
O=CN(N=Cc1cccc2ccccc12)c1nccs1,,,,,,,,,,,,,,csd_IJULIJ,7.44888129,7.305845654,-0.568299204,-0.736091228,6.322840904,3.6289,2.2673,0.299161043,0.156125408,0.143035636,0.338428182,0.167792023,0.170636159,-0.846002426,-7.16884333
O=CN(C=O)n1cnc2ccccc2c1=O,,,,,,,,,,,,,,csd_HEHVOF,8.986343839,8.718616453,-0.107322197,-0.38338117,8.934046848,4.645,3.1677,0.558990511,0.291263125,0.267727386,0.579008986,0.276058973,0.302950013,-0.056055484,-8.990102332
O=CN(C=O)c1cccc2c(N(C=O)C=O)cccc12,,,,,,,,,,,,,,csd_XAGMEZ,8.721401567,8.347068677,-0.622212879,-0.864057652,8.119337532,4.4331,2.6246,0.753673384,0.379340494,0.374332889,0.438663578,0.241844773,0.196818804,-0.598106572,-8.717444104
O=CN(C=O)c1ccc2cccnc2n1,,,,,,,,,,,,,,csd_FEWDAP,8.967420841,8.498527439,-0.715743604,-0.872717517,6.849925722,3.4206,3.0717,0.691308501,0.222415099,0.468893402,0.311683539,0.156973913,0.154709626,-1.210635186,-8.060560908
O=CN(C=O)c1c2cc(Cl)ccc2c(-c2ccco2)c2occc12,,,,,,,,,,,,,,csd_LOPLIN,7.488245845,7.254090932,-0.90432979,-1.06450126,6.661894948,3.5261,2.0163,0.440992302,0.206837389,0.234154913,0.308427341,0.160171471,0.148255871,-0.853893732,-7.51578868
O=CN(C(=O)c1ccccc1)c1ccc2ccc3cccc4ccc1c2c34,,,,,,,,,,,,,,csd_TEXDOR,7.306215729,7.14409565,-0.786163197,-0.907378283,6.056985526,3.5474,2.0675,0.348279525,0.186159446,0.162120079,0.242103635,0.121215086,0.120888549,-1.002467976,-7.059453502
O=CN(C=O)C1=CCCc2[nH]c3ccccc3c21,,,,,,,,,,,,,,csd_XAYVAU,7.269176088,7.0385398,0.609095297,0.365667773,7.88450315,4.2684,2.5511,0.4768649,0.246228612,0.230636289,0.529520674,0.243427524,0.286093149,0.616882438,-7.267620712
O=CN(C=O)C(=Cc1cn(C=O)c2ccccc12)C(=O)O,,,,,,,,,,,,,,csd_CUFFOY,8.152935448,7.917081454,-1.090006506,-1.352158684,6.380256958,3.65,2.2784,0.515539565,0.279685572,0.235853993,0.52587772,0.262152179,0.263725542,-1.437578262,-7.81783522
O=CN(C=Cc1cc[nH]c1)c1ccccc1,,,,,,,,,,,,,,csd_FUHGUM,7.328679202,6.993282479,0.862812268,0.604361412,7.36476541,4.2884,2.9505,0.668180798,0.332784075,0.335396723,0.628700295,0.258450857,0.370249438,0.416878648,-6.947886762
O=CN(C=CC(=O)c1ccccc1)c1ccccc1,,,,,,,,,,,,,,csd_CILGUZ,8.220476156,7.860334202,-0.471784641,-0.660964525,6.82870083,3.1586,2.7208,0.849408259,0.489266305,0.360141954,0.39506931,0.189179884,0.205889425,-0.844641856,-7.673342686
O=CN(C=C1Sc2ccccc2C1=O)c1ccccc1I,,,,,,,,,,,,,,csd_KANHAJ,7.52478232,7.333677474,-0.618228042,-0.861547755,6.965846286,3.4076,2.1896,0.40564034,0.214535494,0.191104846,0.515334663,0.243319713,0.27201495,-0.5850451,-7.550891386
O=CN(C=C1Oc2ccccc2C1=O)c1ccccc1,,,,,,,,,,,,,,csd_CIXBOA,7.883818702,7.619814379,-0.635632508,-0.868948548,7.265988028,3.3829,2.2761,0.582171168,0.318166845,0.264004323,0.481039456,0.23331604,0.247723415,-0.641916926,-7.907904954
O=CN(C1=NC(=O)C(=Cc2ccn(-c3ccc(F)cc3)c2)S1)c1ccccc1,,,,,,,,,,,,,,csd_RALVIM,7.254728223,7.030374856,-0.738776176,-0.913012403,6.002562726,3.2254,2.0728,0.462547269,0.238193901,0.224353367,0.348393813,0.174236227,0.174157586,-0.994304556,-6.996867282
O=CN(C1=C(Cl)C(=O)c2ccccc2C1=O)c1ccccc1,,,,,,,,,,,,,,csd_SAWBIC,8.231833813,7.984822874,-1.864465535,-2.169300155,5.605004172,2.5297,2.0118,0.580168545,0.333157606,0.247010939,0.616680257,0.30483462,0.311845637,-2.279498978,-7.88450315
O=CN(C(=S)c1ccccc1)c1ccccc1,,,,,,,,,,,,,,csd_LETREH01,8.045502936,7.682001081,-0.722160896,-1.244762635,7.44367847,2.4912,1.9763,0.713662231,0.350160377,0.363501854,0.862500154,0.52260174,0.339898414,-0.628855454,-8.072533924
O=CN(C(=S)c1ccccc1)c1ccc(Br)cc1,,,,,,,,,,,,,,csd_LETROR01,7.927062052,7.588671694,-0.93039042,-1.365597034,6.003651182,2.326,1.8548,0.690612815,0.352222457,0.338390358,0.738990874,0.435206614,0.30378426,-1.327372092,-7.331023274
O=CN(C(=S)c1ccc(O)cc1)c1ccccc1,,,,,,,,,,,,,,csd_LETRUX01,7.668940426,7.248667972,-0.698139488,-1.054119295,5.97562344,2.3355,1.8644,0.856030915,0.435758462,0.420272454,0.620591352,0.355979807,0.264611545,-1.102878042,-7.078501482
O=CN(C(=O)c1cccs1)c1c(-c2ccccc2)oc2ccc(Br)cc12,,,,,,,,,,,,,,csd_CIVYEN,7.684384256,7.445390067,-0.702841346,-0.914673115,6.56475025,3.5417,2.6988,0.493177509,0.25418332,0.238994189,0.408579715,0.211831769,0.196747946,-0.932262564,-7.497012814
O=CC=Cc1c2cccccc-2c2c1ccc1ccccc12,,,,,,,,,,,,,,csd_XAZHAI,6.868234123,6.758533378,-1.467228593,-1.648587186,5.074109758,1.939,1.5034,0.221035236,0.111334491,0.109700745,0.364515343,0.181358593,0.18315675,-1.616629274,-6.690739032
O=CC=Cc1c(-c2ccccc2)oc(-c2ccccc2)c1C(=O)c1ccccc1,,,,,,,,,,,,,,csd_CIPTON,7.370753279,7.169034898,-0.860161062,-1.195284963,6.151953312,3.1396,2.3584,0.412671766,0.210953385,0.20171838,0.577873263,0.335123901,0.242749362,-1.086279088,-7.2382324
O=CC1=Cc2cc3ccccc3cc2C=C(C=C2CC(=O)NC2=O)C1,,,,,,,,,,,,,,csd_LOMFIE,7.56473573,7.393290032,-1.250058246,-1.50647535,5.911404536,2.9962,1.9612,0.356735467,0.18528977,0.171445698,0.511375949,0.256417104,0.254958845,-1.45308876,-7.364493296
O=CC1=NN(c2ccccc2)c2ccccc2N1,,,,,,,,,,,,,,csd_TETFAA,6.656773654,6.435901713,-0.410884902,-0.79057675,5.310848938,2.2323,1.4389,0.376244681,0.15537274,0.220871941,0.789604731,0.379691848,0.409912883,-0.989950732,-6.30079967
O=CC=C(O)c1c(-c2ccccc2)cccc1-c1ccccc1,,,,,,,,,,,,,,csd_GOLKAW,8.236793744,7.905755281,-0.109585206,-0.56750553,8.20831881,3.9498,2.7991,0.761552064,0.4305136,0.331038464,0.847247729,0.457920324,0.389327405,-0.085988024,-8.294306834
O=CC=C(O)C=Cc1ccc2[nH]c3ccccc3c2c1,,,,,,,,,,,,,,csd_MUPROG,7.238449384,7.119863762,-0.707641137,-0.90305665,5.938343822,3.525,2.1395,0.253723203,0.135137581,0.118585621,0.393655677,0.195415513,0.198240165,-1.030767832,-6.969111654
O=CC=C(Nc1ccccc1)c1cccc(C(=CC=O)Nc2ccccc2)c1,,,,,,,,,,,,,,csd_CEPJIT,7.420463608,7.351317536,-0.692677072,-1.04650745,6.293180478,3.3831,2.3671,0.141372475,0.072226403,0.069146072,0.713969448,0.353830378,0.360139069,-0.870492686,-7.163673164
O=CC=C(Nc1ccccc1)c1ccc(Br)cc1,,,,,,,,,,,,,,csd_DOYDIG,7.60251631,7.472454253,-0.420643073,-0.908831916,6.460258474,3.1366,2.5049,0.247630271,0.117568214,0.130062056,0.902744182,0.488188843,0.414555339,-0.724639582,-7.184898056
O=CC=C(Nc1cccc(NC(=CC=O)c2ccc(Cl)cc2)c1)c1ccc(Cl)cc1,,,,,,,,,,,,,,csd_KAKZUT,7.859992754,7.505641549,-0.252513629,-0.55502766,8.239339806,3.9329,2.3791,0.705323842,0.350972637,0.354351205,0.551401197,0.302514032,0.248887165,-0.024218146,-8.263557952
O=CC=C(Nc1ccc(F)c(Cl)c1)c1ccccc1,,,,,,,,,,,,,,csd_WELXAP,7.770020981,7.56676053,-0.324397984,-0.846893055,7.579463356,3.7144,2.4577,0.405009035,0.201748585,0.20326045,0.972621968,0.522495071,0.450126897,-0.247351626,-7.826814982
O=CC=C(Nc1c[nH]n(-c2ccccc2)c1=O)c1cccs1,,,,,,,,,,,,,,csd_HULFUP,7.20636268,6.823117323,-0.273795665,-0.557830707,6.30352081,3.3274,2.3334,0.746317,0.363071642,0.383245358,0.575891729,0.284035042,0.291856687,-0.581507618,-6.885028428
O=CC=C(NC(=O)c1ccccc1)c1ccccc1,,,,,,,,,,,,,,csd_DASPUL,8.042685821,7.812663693,-0.761813756,-1.075294989,6.494816952,2.9603,2.4112,0.725912858,0.49589073,0.230022128,0.588007768,0.313481233,0.274526536,-1.112402032,-7.607218984
O=CC=C(Cl)c1ccc2[nH]c3ccccc3c2c1,,,,,,,,,,,,,,csd_ELIBIK,8.042213622,7.848798256,-0.435751659,-0.833828318,8.591727436,3.7267,2.2628,0.430700407,0.237285041,0.193415366,0.713666041,0.398076659,0.315589382,0.074015008,-8.517712428
O=CC=C(C(C=O)=C(O)c1ccccc1Br)c1ccccc1,,,,,,,,,,,,,,csd_EQUPAJ,7.932706785,7.612198398,-0.995409611,-1.194463723,6.264336394,2.8474,2.2622,0.915685651,0.595177265,0.320508386,0.38107933,0.199054112,0.182025218,-1.279752142,-7.544088536
O=CC1=c2ccc([nH]2)=Cc2ccc([nH]2)C=c2ccc([nH]2)=Cc2ccc1[nH]2,,,,,,,,,,,,,,csd_NAFVOF,5.771095211,5.598829361,-1.463299294,-1.767289,4.211780492,1.1737,0.1486,0.369654624,0.197388774,0.172265849,0.510142456,0.303989706,0.20615275,-1.498803912,-5.710584404
O=CC1=NN2c3ccccc3C(=O)OC2c2cc3ccccc3cc21,,,,,,,,,,,,,,csd_KITROV,7.590619758,7.482337434,-1.133187732,-1.330096225,6.011270374,3.1921,2.1439,0.226804842,0.118522518,0.108282324,0.40102066,0.196908493,0.204112167,-1.371998788,-7.383269162
O=CC1=NN(c2ccccc2)C(C=O)=NN1c1ccccc1,,,,,,,,,,,,,,csd_LIVPEM,7.056954434,6.876777197,-1.229211293,-1.584339601,5.14431517,1.7717,1.2726,0.323040489,0.142863251,0.180177237,0.67726516,0.355128308,0.322136853,-1.644112788,-6.788427958
O=CC=C(O)c1ccc2[nH]c3ccccc3c2c1,,,,,,,,,,,,,,csd_SALGIX,8.030085718,7.826829132,-0.210609134,-0.509174737,9.013504136,4.4964,2.2958,0.450924735,0.247668149,0.203256586,0.60371525,0.298565603,0.305149646,0.423681498,-8.589822638
O=CC1=NN(c2ccccc2)C(=O)C(=Cc2cccs2)S1,,,,,,,,,,,,,,csd_KIMCAM,7.383980468,7.243752232,-1.002899277,-1.190086497,5.736707348,2.7465,1.9409,0.275727946,0.135499711,0.140228236,0.450061046,0.187187221,0.262873825,-1.360297886,-7.097005234
O=CC1=NN(c2ccc(Cl)cc2)c2nnnn2C1,,,,,,,,,,,,,,csd_XEXPAS,8.189212053,8.046580235,-1.194043579,-1.483872745,5.978072466,3.2358,2.3216,0.300747468,0.158115649,0.142631818,0.586676151,0.289829166,0.296846986,-1.817449406,-7.795521872
O=CC1=Cn2c(=O)c3ccccc3c(=O)n2C1,,,,,,,,,,,,,,csd_TEZXEE,7.925319543,7.674952839,-1.060528777,-1.220448161,5.956031232,3.1546,2.0885,0.526546114,0.27617941,0.250366704,0.323642378,0.159919384,0.163722994,-1.48030016,-7.436331392
O=CC1=Cc2csc3cccc(c23)C1=O,,,,,,,,,,,,,,csd_KELCAH,8.364556601,8.271683004,-1.449142019,-1.595139343,5.691808538,2.3297,1.9531,0.19424096,0.101367363,0.092873597,0.29503906,0.145997324,0.149041736,-1.884661564,-7.576470102
O=CC1=Cc2ccccc2OC2Oc3ccccc3C=C12,,,,,,,,,,,,,,csd_LEFCEF,7.971326047,7.650177921,-0.93282935,-1.245809757,8.31852498,4.0734,1.4731,0.652354729,0.331206603,0.321148126,0.62827713,0.312980407,0.315296723,-0.280005306,-8.598530286
O=CC1=Cc2ccccc2C2C(=O)N(c3ccccc3)C=C12,,,,,,,,,,,,,,csd_XESYAV,7.170719311,6.991568161,-0.997134188,-1.208326925,5.575071632,2.7605,1.7163,0.372077772,0.192926622,0.17915115,0.411147192,0.211192737,0.199954456,-1.32383461,-6.898906242
O=CC1=Cc2ccccc2-c2c(c3cc(Br)ccc3n2C(=O)O)C1,,,,,,,,,,,,,,csd_COJWAB,7.582622055,7.403469545,-0.883276602,-1.170922052,6.169368608,3.1204,2.5081,0.366804502,0.187651991,0.179152511,0.546946963,0.287645451,0.259301512,-1.201927538,-7.371296146
O=CC1=Cc2cccc(-c3ccccc3)c2OC1,,,,,,,,,,,,,,csd_CUPWEQ,7.784107152,7.538738557,-0.731829269,-0.943099286,6.211274164,3.1293,2.2243,0.400106412,0.154737817,0.245368595,0.419033709,0.211270017,0.207763692,-1.207097704,-7.418371868
O=CC1=Cc2ccc3c4c(ccc(c24)O1)C=C(C=O)O3,,,,,,,,,,,,,,csd_OBAFUV,6.819841097,6.701595483,-1.109658579,-1.246681611,4.950842116,2.027,1.384,0.238245712,0.120000097,0.118245615,0.274184515,0.137023032,0.137161484,-1.50206928,-6.452911396
O=CC1=Cc2cc3ccoc3cc2OC1,,,,,,,,,,,,,,csd_FMFCHR,7.69727182,7.446195416,-0.600056813,-0.808580166,6.07766619,3.0836,2.2644,0.418459331,0.167382927,0.251076404,0.414719315,0.208523353,0.206195962,-1.124375048,-7.202041238
O=CC1=Cc2cc3ccccc3nc2SC1,,,,,,,,,,,,,,csd_WIRHEM,7.915599794,7.71844667,-1.143138125,-1.335823137,5.87222012,2.7501,2.2407,0.339630109,0.142476986,0.197153124,0.382174589,0.192685012,0.189489577,-1.545879634,-7.418099754
O=CC1=Cc2cc3ccccc3nc2CC1,,,,,,,,,,,,,,csd_RIXPEW,8.301912502,8.113003126,-0.830502949,-1.070695419,7.533203976,3.5141,2.2586,0.388236636,0.19932726,0.188909376,0.481397803,0.24019247,0.241205333,-0.812804518,-8.346008494
O=CC=C(O)c1cc2ccccc2oc1=O,,,,,,,,,,,,,,csd_FOHLAP03,8.288156922,8.137970484,-1.308591927,-1.502822274,6.125558254,3.3382,2.1882,0.322151628,0.171965191,0.150186438,0.386780391,0.194230347,0.192550043,-1.697175018,-7.822733272
O=CC=C(c1ccc(Br)cc1)n1ccc(-c2ccc(Br)cc2)n1,,,,,,,,,,,,,,csd_DUMQIM,8.052761849,7.887431097,-0.855458388,-1.253691784,7.314696434,3.3265,2.6469,0.346903717,0.181572965,0.165330752,0.816692755,0.398233397,0.418459358,-0.780150838,-8.094847272
O=CC=Cc1c(-c2ccccc2)cc2ccccc2c1O,,,,,,,,,,,,,,csd_RELPAB,7.430901466,7.304000259,-0.789407286,-1.076667423,5.930452516,2.8593,2.2723,0.258011066,0.131109859,0.126901207,0.549530985,0.287260137,0.262270847,-1.214716896,-7.145169412
O=CC=CN(C1=CC(=O)c2ccccc21)c1ccccc1,,,,,,,,,,,,,,csd_XAHHAS,7.83096336,7.672672632,-1.24817821,-1.535710489,6.584070344,2.8923,1.9667,0.400790125,0.242499398,0.158290727,0.599002779,0.287532279,0.311470501,-1.289004018,-7.873074362
O=CC=Cc1c(-c2ccccc2)cc(O)c2cc(F)ccc12,,,,,,,,,,,,,,csd_LOQQAL,7.412005489,7.277074769,-0.765600141,-1.00851522,6.06950277,3.1725,2.2046,0.27113458,0.13620386,0.13493072,0.465951823,0.242915079,0.223036743,-1.059339802,-7.128842572
O=CC=Cc1c(-c2ccccc2)c2cc(-c3ccccc3)oc2c2ccccc12,,,,,,,,,,,,,,csd_LOQQOZ,7.420164283,7.287446666,-0.641993934,-0.967095333,7.19061245,3.5122,2.3824,0.273763011,0.141045394,0.132717617,0.609329642,0.325101399,0.284228243,-0.452525582,-7.643138032
O=CC=Cc1c(-c2ccc(Cl)cc2)cc(O)c2ccccc12,,,,,,,,,,,,,,csd_LOQQEP,7.406188508,7.279432364,-0.788549637,-1.025067044,6.085013268,3.1716,2.2177,0.255679403,0.128923259,0.126756143,0.461053363,0.236517407,0.224535956,-1.060428258,-7.145441526
O=CC=COc1ccc2ccccc2c1,,,,,,,,,,,,,,csd_ZAQSAO,8.169648717,7.858397023,-0.119615137,-0.262239201,7.040133408,3.5909,2.7591,0.589429101,0.278177407,0.311251694,0.281043094,0.142624063,0.138419031,-0.52109831,-7.561231718
O=CC=COc1cc2nc3ccccc3nc2c2ccccc12,,,,,,,,,,,,,,csd_MEZPAL,8.033942771,7.684286866,-1.363545349,-1.481030432,6.024059732,2.8701,2.2295,0.55951229,0.209856385,0.349655905,0.234580472,0.117485083,0.117095389,-1.62179944,-7.645859172
O=CC=CNc1noc(-c2ccccc2)n1,,,,,,,,,,,,,,csd_DIYPOR,8.165376282,8.018157084,-0.450225321,-0.606944699,6.74706663,3.5002,2.5991,0.321813119,0.174593921,0.147219198,0.349232631,0.156719378,0.192513253,-0.853893732,-7.600960362
O=CC=CNc1cccc2nsnc12,,,,,,,,,,,,,,csd_ULUJES01,7.721878817,7.585212499,-0.896588092,-1.062114576,6.74298492,3.3401,1.9351,0.298244971,0.161578654,0.136666318,0.339173829,0.165526484,0.173647345,-0.979882514,-7.722867434
O=CC=CNc1cccc2cccnc12,,,,,,,,,,,,,,csd_FEWYIR,7.324884437,7.225811675,-0.448404225,-0.556696508,6.192498298,3.3639,2.1933,0.207562872,0.10849011,0.099072762,0.218948312,0.108292283,0.110656029,-0.76872205,-6.961220348
O=CC=CNc1ccc(Oc2ccc(NC=CC=O)cc2)cc1,,,,,,,,,,,,,,csd_HUHXIR,7.038724674,6.89348301,-0.290154886,-0.407774258,6.195219438,3.5446,2.4013,0.296420311,0.151178647,0.145241664,0.341129457,0.117619372,0.223510086,-0.588038354,-6.783257792
O=CC=CNc1ccc(OC(=O)c2ccc(O)cc2)cc1,,,,,,,,,,,,,,csd_AZEYIN,7.36190707,7.103411423,-0.213190924,-0.364743565,6.41780869,3.5427,2.4265,0.53187212,0.273376473,0.258495647,0.259789766,0.151552641,0.108237126,-0.536336694,-6.954145384
O=CC=CNc1cc2ccccc2cc1O,,,,,,,,,,,,,,csd_DAYSON,7.256254782,7.13403565,-0.265074846,-0.392475165,6.248553782,3.4588,2.2989,0.255639756,0.133420624,0.122219132,0.257416715,0.127400319,0.130016396,-0.623413174,-6.871966956
O=CC=CNc1c(-c2ccccc2)cccc1-c1ccccc1,,,,,,,,,,,,,,csd_RONMIT,7.472205351,7.280526344,0.188179049,-0.182081029,7.863550372,3.7933,2.6053,0.365998636,0.17431963,0.191679006,0.712095235,0.370260078,0.341835158,0.287896612,-7.57565376
O=CC=CC=Cc1coc2ccccc2c1=O,,,,,,,,,,,,,,csd_GUGBIU,7.899058909,7.710851179,-0.923100594,-1.167179968,6.192498298,2.9904,1.9718,0.391963128,0.203755399,0.18820773,0.493538441,0.244079374,0.249459067,-1.320569242,-7.51306754
O=CC=C(c1ccc(Cl)cc1)n1ccc(-c2ccc(Cl)cc2)n1,,,,,,,,,,,,,,csd_KUZTAB,7.846115484,7.711649806,-0.942601263,-1.239056677,6.329643754,3.0148,2.524,0.280448308,0.14598263,0.134465677,0.613830407,0.296455414,0.317374994,-1.22587357,-7.555517324
O=CC=C1SC(c2ccccc2)=NN1c1ccc(Br)cc1Br,,,,,,,,,,,,,,csd_HAGPAG,7.328523091,7.197021007,-0.328509082,-0.533071598,6.459442132,3.567,2.6157,0.253703855,0.122201771,0.131502084,0.432951333,0.204562516,0.228388818,-0.53742515,-6.996867282
O=CC=C1OCc2cc(F)ccc21,,,,,,,,,,,,,,csd_DAVJOC,8.185464527,8.000651773,-0.275304591,-0.505724957,6.418897146,3.0817,2.5236,0.385786004,0.200973251,0.184812754,0.459863082,0.230420366,0.229442715,-0.812804518,-7.231701664
O=CC=C1C=Cc2ccccc2N1,,,,,,,,,,,,,,csd_DOFQIB,7.288745466,7.189221485,-0.391600237,-0.565777551,5.951405294,3.1329,2.0651,0.20696501,0.107441029,0.099523981,0.35225726,0.174177314,0.178079946,-0.830219814,-6.781625108
O=CC=C1C=Cc2ccc3ccccc3c2N1,,,,,,,,,,,,,,csd_GEMFUB,7.099015993,6.989561647,-0.368676973,-0.569884568,6.732372474,3.2474,2.1605,0.225190743,0.115736397,0.109454346,0.407572213,0.201207595,0.206364618,-0.349938604,-7.082311078
O=CC=C1C=Cc2c(ccc3ccccc23)O1,,,,,,,,,,,,,,csd_IDIKIQ,7.327708789,7.218228157,-0.85089324,-1.043130025,5.808817558,2.9369,1.8228,0.230220145,0.120739512,0.109480632,0.385468828,0.192236786,0.193232043,-1.166280604,-6.975098162
O=CC=C(c1ccccc1)n1ccc(-c2ccccc2)n1,,,,,,,,,,,,,,csd_IGAQAJ,7.797923387,7.679112047,-0.693692628,-0.990586962,6.481211252,3.0403,2.5479,0.246093997,0.127282657,0.11881134,0.619174046,0.296894334,0.322279713,-1.015529448,-7.4967407
O=CC=C(c1ccccc1)n1cc(C=O)c(-c2ccccc2)n1,,,,,,,,,,,,,,csd_ROFDIA,8.024494184,7.882718055,-1.058424438,-1.319978292,6.355766698,2.9895,2.4921,0.296050835,0.154274706,0.141776129,0.539890938,0.261553854,0.278337084,-1.37281513,-7.728581828
O=CC=C(c1ccccc1)c1ccc(O)cc1,,,,,,,,,,,,,,csd_IFUCUI,7.834818671,7.681801567,-0.502118739,-0.769102302,6.455360422,2.9662,2.4635,0.321971979,0.168954875,0.153017104,0.529295309,0.266983563,0.262311746,-0.904234822,-7.359595244
O=CC=C(c1ccccc1)c1ccc(C=O)cc1,,,,,,,,,,,,,,csd_SAJGUF,8.401776,8.260949848,-1.226505772,-1.501237291,6.128279394,2.8388,2.3641,0.311606204,0.170780053,0.140826152,0.521690403,0.274731519,0.246958884,-1.598941864,-7.727221258
O=CC=C(c1ccccc1)c1ccc(Br)cc1,,,,,,,,,,,,,,csd_HEFGAD,8.203365791,8.046807178,-0.855876899,-1.108304811,6.389780948,2.9093,2.4221,0.315279444,0.158720831,0.156558613,0.487948566,0.252427913,0.235520654,-1.22043129,-7.610212238
O=CC=C(c1ccccc1)c1c(O)cccc1O,,,,,,,,,,,,,,csd_BOPGAQ,8.305619429,8.091535944,-0.081625057,-0.473911756,8.22328508,3.377,2.6665,0.437083466,0.222999981,0.214083485,0.748211648,0.392286699,0.355924949,-0.01224513,-8.23553021
O=CC=C(c1ccc(O)cc1)n1ccc(-c2ccc(O)cc2)n1,,,,,,,,,,,,,,csd_WIGNEH,7.348673949,7.191326205,-0.522061866,-0.778579108,6.162837872,3.0591,2.5525,0.328254656,0.170906912,0.157347744,0.554090228,0.256517242,0.297572986,-0.837839006,-7.000676878
O=C(c1cccs1)c1c(C(=O)c2cccs2)c2ccccn2c1C(=O)c1cccs1,,,,,,,,,,,,,,csd_VAXDOP,7.512619912,7.267732279,-0.738781347,-1.071776228,6.77972031,3.4797,2.6585,0.523246378,0.278358744,0.244887634,0.690373354,0.332994882,0.357378473,-0.747225044,-7.526945354
O=C(c1ccccc1Br)c1ccc2ccc3cccc4ccc1c2c34,,,,,,,,,,,,,,csd_FICZID,7.286846927,7.127169071,-1.072132153,-1.26710129,5.736707348,3.1916,1.9159,0.329895775,0.170217919,0.159677856,0.351168831,0.194969137,0.156199695,-1.293085728,-7.029793076
O=C(c1ccco1)c1cc2ccccc2nc1-c1ccccc1,,,,,,,,,,,,,,csd_WICNAA,7.914591856,7.786245615,-0.625886309,-0.854447049,6.77291746,3.3534,2.6837,0.274926434,0.146580193,0.128346242,0.474022588,0.228560739,0.245461849,-0.873213826,-7.646131286
O=C(O)C=C1c2ccccc2-c2ccccc2N1c1ccc(O)cc1,,,,,,,,,,,,,,csd_WEDPON,6.961983628,6.782784042,-0.12641845,-0.374497437,7.20285758,3.7509,2.3824,0.749082222,0.569882636,0.179199586,0.556329726,0.248078987,0.308250739,0.028299856,-7.174557724
O=C(O)C=CC=C(C#CC#Cc1ccccc1)c1ccccc1,,,,,,,,,,,,,,csd_PICNOF,7.373283558,7.209764514,-1.376091491,-1.607761541,6.02596453,3.293,1.5214,0.330852256,0.167333212,0.163519044,0.448324414,0.23167005,0.216654364,-1.362202684,-7.388167214
O=C(O)C=CC1=C(c2csc3ccccc23)c2ccccc2CC1,,,,,,,,,,,,,,csd_HATPUO,7.302935395,7.114306786,-0.817976045,-1.069973473,6.080115216,3.3934,1.9531,0.382491602,0.193862993,0.188628608,0.495074415,0.251997428,0.243076987,-1.053353294,-7.13346851
O=C(O)C=CC(C(=O)O)=C1Sc2ccccc2-n2ccnc21,,,,,,,,,,,,,,csd_MAJKOX,7.51476145,7.143083386,-0.924158737,-1.292745313,6.576451152,3.5165,1.8607,0.672974657,0.301296594,0.371678064,0.83366641,0.368586576,0.465079834,-0.932534678,-7.50898583
O=C(O)C=CC(C(=O)O)=C1SC=Cn2c1nc1ccccc12,,,,,,,,,,,,,,csd_MAJKIR,7.356765803,7.121145828,-1.166099648,-1.520388539,5.68174032,3.0427,1.7591,0.435482266,0.199862291,0.235619975,0.742534887,0.354288891,0.388245997,-1.415809142,-7.097549462
O=C(O)C=CC(=O)Nc1ccc(-c2ncno2)cc1,,,,,,,,,,,,,,csd_MOMFIF,8.614824935,8.388283281,-1.37399488,-1.625833421,6.396583798,3.001,2.6746,0.490271739,0.263730086,0.226541653,0.533787013,0.251838541,0.281948472,-1.798945654,-8.195529452
