PSMILES,Eat,Eea,Egb,Egc,Ei,Xc,eps,nc
[*]CC([*])C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,6.0236,6.9089,,,,
[*]CC([*])C(=O)OCC(F)(F)C(F)(F)OC(F)(F)F,,,,6.5517,,,,
[*]CC([*])C(=O)OCC(F)(F)C(F)C(F)(F)F,,,,6.8499,,,,
[*]CC([*])C(=O)OCC(F)(F)F,,,,6.7005,,,,
[*]CC([*])C(=O)OCC=C,,,,6.066,,,,
[*]CC([*])C(=O)OCCC#N,,,,6.4368,,,,
[*]CC([*])C(=O)OCCCCC,,,,6.4787,,,,
[*]CC([*])C(=O)OCCCCCCCCCCCC,,,,,,17.77,,
[*]CC([*])C(=O)OCCCCCCCCCCCCCC,,,,6.5079,,27.01,,
[*]CC([*])C(=O)OCCCCCCCCCCCCCCCCCC,,,,,,39.64,,
[*]CC([*])C(=O)OCCCCCCCCCCCCCCCCCCCCCC,,,,,,43.74,,
[*]CC([*])C(=O)OCCCCCCCCCCCn1c(=O)c2ccc3c4ccc5c(=O)n(C(CCCCCCC)CCCCCCC)c(=O)c6ccc(c7ccc(c1=O)c2c37)c4c56,,,,,,6.12,,
[*]CC([*])C(=O)OCCCCCCSCC#N,,,,5.2126,,,,
[*]CC([*])C(=O)OCCCCSC,,,5.1007,4.571,,,,
[*]CC([*])C(=O)OCCCOC,,,,5.8538,,,,
[*]CC([*])C(=O)OCCCOc1ccc(-c2ccc(C#N)cc2)cc1,,,,3.6528,,,,
[*]CC([*])C(=O)OCCCSCC,,,5.1212,4.5768,,,,
[*]CC([*])C(=O)OCCCSCCC#N,,,,5.408,,,,
[*]CC([*])C(=O)OCCO,,,,6.417,,,,
[*]CC([*])C(=O)OCCOCC1(CC)COC1,,,,5.6941,,,,
[*]CC([*])C(=O)OCCSCC#N,,,,5.2595,,,,
[*]CC([*])C(=O)OCCSCCCC#N,,,5.1226,,,,,
[*]CC([*])C(=O)OCF,,,6.1736,6.4866,,,,
[*]CC([*])C(=O)Oc1ccc(C#N)cc1,,,,4.6366,,,,
[*]CC([*])C(=O)Oc1ccc(C(C)=NNC(N)=O)c(O)c1,,,,3.6909,,,,
[*]CC([*])C(=O)Oc1ccc(Cl)cc1,,,,2.4559,,,,
[*]CC([*])C(=O)Oc1ccc(OC)cc1,,,,4.4447,,,,
[*]CC([*])C(=O)Oc1cccc(C)c1,,,,4.8262,,,,
[*]CC([*])C(=O)c1ccc(Br)c(OC)c1,,,,3.8338,,,,
[*]CC([*])C(=O)c1ccc(Br)cc1,,,,1.5897,,,,
[*]CC([*])C(=O)c1ccc(CC)cc1,,,3.9853,4.27,,,,
[*]CC([*])C(=O)c1ccccc1O,,,,1.7298,,,,
[*]CC([*])C(=O)n1sc2ccccc2c1=O,,,,1.2252,,,,
[*]CC([*])C(F)(F)C(F)(F)C(F)(F)F,,,,8.6189,,,,
[*]CC([*])C(F)(F)F,,,,8.2263,,,,
[*]CC([*])C(N)=O,,,6.3764,6.3386,,,,
[*]CC([*])C1CCCCC1C,,,,6.4889,,,,
[*]CC([*])CC,,,7.9012,6.517,,34.04,,
[*]CC([*])CC(C)C,,,,6.7394,,21.64,,
[*]CC([*])CCC,,,7.2705,6.7336,,20.01,,
[*]CC([*])CCCC1CCCCC1,,,7.5725,6.3703,,,,
[*]CC([*])CCCCCC,,,,,,75.06,,
[*]CC([*])CCc1ccc(C)cc1,,,4.5772,5.1686,,,,
[*]CC([*])CN,,,,5.4738,,,,
[*]CC([*])CO,,,7.4192,6.2929,,,,
[*]CC([*])Cl,,,,7.0905,,,,
[*]CC([*])Cn1cc2ccccc2n1,,,,3.9074,,,,
[*]CC([*])F,-5.18,0.874,8.3099,7.6225,7.6332,,3.36,1.6305
[*]CC([*])N,,,,5.222,,,,
[*]CC([*])N1CCCC1=O,,,5.5902,5.4797,,,,
[*]CC([*])N1CCCC1=S,,,,4.1333,,,,
[*]CC([*])O,,,7.5488,6.3648,,39.089205,,
[*]CC([*])OC,,,,5.5335,,,,
[*]CC([*])OC(=O)C(C)(C)C,,,,6.1579,,,,
[*]CC([*])OC(=O)C(Cl)(Cl)Cl,,,,5.7645,,,,
[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,6.4713,,,,
[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)F,,,6.0228,6.4207,,,,
[*]CC([*])OC(=O)C(F)(F)C(F)(F)F,,,,6.6309,,,,
[*]CC([*])OC(=O)C(F)(F)F,,,,6.7842,,,,
[*]CC([*])OC(=O)CC,,,,6.5454,,,,
[*]CC([*])OC(=O)CC1CCCC1,,,6.4741,6.5327,,,,
[*]CC([*])OC(=O)CCC,,,,6.8545,,,,
[*]CC([*])OC(=O)CCC#N,,,,6.425,,,,
[*]CC([*])OC(=O)CCCCC,,,,6.3448,,,,
[*]CC([*])OC(=O)CCCCCCCCCCC,,,,,,12.02,,
[*]CC([*])OC(=O)CCCCCCCCCCCCCCC,,,,,,33.35,,
[*]CC([*])OC(=O)CCCCCCCCCCCCCCCCC,,,,,,37.02,,
[*]CC([*])OC(=O)OCC(Cl)(Cl)Cl,,,,6.5923,,,,
[*]CC([*])OC(=O)OCC(F)(F)F,,,7.9003,7.5359,,,,
[*]CC([*])OC(=O)c1ccc(OC(C)=O)cc1,,,,4.6237,,,,
[*]CC([*])OC(=O)c1ccc(OC)cc1,,,,4.435,,,,
[*]CC([*])OC(=O)c1cccc(Br)c1,,,,4.2289,,,,
[*]CC([*])OC(=O)c1cccc(Cl)c1,,,,1.7974,,,,
[*]CC([*])OC(=O)c1cccnc1,,,,4.7397,,,,
[*]CC([*])OC(C)=O,,,5.9373,6.8523,,,,
[*]CC([*])OC=O,,,,6.9603,,,,
[*]CC([*])OCC(=O)OC,,,,5.3903,,,,
[*]CC([*])OCCCCC,,,,5.9056,,,,
[*]CC([*])OCCCCCCCCCCCC,,,,5.4919,,,,
[*]CC([*])OCCCl,,,,6.0339,,,,
[*]CC([*])OCCOc1ccc(C=C(C#N)C(=O)OC)cc1,,,,3.1988,,,,
[*]CC([*])OCc1ccccc1,,,,5.0639,,,,
[*]CC([*])SC,,,,5.023,,,,
[*]CC([*])SCC,,,,4.9086,,,,
[*]CC([*])c1c(F)c(F)c(OC)c(F)c1F,,,,4.6291,,,,
[*]CC([*])c1c(F)c(F)c(P(=O)(O)O)c(F)c1F,,,,4.4874,,,,
[*]CC([*])c1c([2H])c([2H])c([2H])c([2H])c1[2H],,,,2.3297,,,,
[*]CC([*])c1cc(Br)ccc1OC(C)C,,,,4.6199,,,,
[*]CC([*])c1cc(Br)ccc1OCC,,,,4.458,,,,
[*]CC([*])c1cc(Br)ccc1OCCCC,,,,4.5078,,,,
[*]CC([*])c1cc(C)ccc1C,,,,4.9137,,,,
[*]CC([*])c1cc(C)ccc1F,,,,4.5949,,,,
[*]CC([*])c1cc(Cl)ccc1Cl,,,,2.6378,,,,
[*]CC([*])c1cc(O)ccc1O,,,,2.0107,,,,
[*]CC([*])c1cc(OC)ccc1OC,,,,3.8323,,,,
[*]CC([*])c1cc[n+](CCCC)cc1,,,,0.5958,,,,
[*]CC([*])c1ccc(C(=O)CCN2CCCCC2)cc1,,,,2.7084,,,,
[*]CC([*])c1ccc(C(=O)CCN2CCOCC2)cc1,,,,3.2629,,,,
[*]CC([*])c1ccc(C(=O)Cc2ccccc2)cc1,,,,3.6382,,,,
[*]CC([*])c1ccc(C(=O)OCC(C)C)cc1,,,4.8032,4.9663,,,,
[*]CC([*])c1ccc(C(=O)OCCCCCC)cc1,,,,4.7078,,,,
[*]CC([*])c1ccc(C(=O)c2ccccc2)cc1,,,,3.5289,,,,
[*]CC([*])c1ccc(C(O)CCN2CCOCC2)cc1,,,,3.8601,,,,
[*]CC([*])c1ccc(C)c(C)c1,,,,4.4861,,,,
[*]CC([*])c1ccc(C)cc1,,,,,,18.59,,
[*]CC([*])c1ccc(C)cc1C,,,,4.8585,,,,
[*]CC([*])c1ccc(C)nc1,,,,4.8601,,,,
[*]CC([*])c1ccc(C=O)cc1,,,,1.6275,,,,
[*]CC([*])c1ccc(CCCCCC)cc1,,,,4.9872,,,,
[*]CC([*])c1ccc(CCCCCCCCCCCCCCCC)cc1,,,,5.0097,,,,
[*]CC([*])c1ccc(CCl)cc1,,,,3.4202,,,,
[*]CC([*])c1ccc(Cl)c(C)c1,,,,4.762,,,,
[*]CC([*])c1ccc(Cl)c(Cl)c1,,,,2.3069,,,,
[*]CC([*])c1ccc(Cl)c([N+](=O)[O-])c1,,,,1.4833,,,,
[*]CC([*])c1ccc(F)cc1,,,,2.0489,,,,
[*]CC([*])c1ccc(O)cc1,,,,,,11.0,,
[*]CC([*])c1ccc(S(=O)(=O)O)cc1,,,,3.2569,,11.0,,
[*]CC([*])c1ccc2c(c1)OCO2,,,,4.4057,,,,
[*]CC([*])c1ccc2ccccc2c1,,,,3.6351,,,,
[*]CC([*])c1cccc(C)c1,,,,5.185,,,,
[*]CC([*])c1cccc(C)n1,,,,5.0497,,,,
[*]CC([*])c1cccc2c1OCO2,,,,4.5452,,,,
[*]CC([*])c1ccccc1,,,,,,27.37,,
[*]CC([*])c1ccccc1C(=O)OC,,,,5.0713,,,,
[*]CC([*])c1ccccc1Cl,,,,2.4139,,,,
[*]CC([*])c1cccs1,,,,1.7879,,,,
[*]CC([*])c1ccncc1,,,,2.5368,,,,
[*]CC([*])c1nc(C)nc(C)n1,,,,5.2445,,,,
[*]CC([*])c1nc(N)nc(N)n1,,,,5.2767,,,,
[*]CC([*])n1c(C)c(C)c2ccccc21,,,,2.733,,,,
[*]CC([*])n1c2ccc(I)cc2c2cc(I)ccc21,,,,2.9408,,,,
[*]CC([*])n1c2ccccc2c2ccccc21,,,,4.0449,,,,
[*]CC([*])n1cc2ccccc2n1,,,,3.7572,,,,
[*]CC([*])n1ccc2ccccc21,,,,1.6204,,,,
[*]CC([*])n1ccnc1,,,,4.8897,,,,
[*]CC([*])n1cncn1,,,,3.4207,,,,
[*]CC([*])n1nnc2ccccc21,,,,4.0479,,,,
[*]CC(c1ccccc1)C1C(=O)N(c2ccc(C(=O)Oc3ccc(C=O)cc3)cc2)C(=O)C1[*],,,,4.2954,,,,
[*]CC(c1ccccc1)C1C(=O)OC(=O)C1[*],,,,5.3123,,,,
[*]CC1(C)CC(CC2(C)CC(N3C(=O)N4C(c5ccc(OC)cc5)N([*])C(=O)N4C3c3ccc(OC)cc3)CC(C)(C)C2)CC(C)(C)C1,,,,4.8726,,,,
[*]CC1(C)CC(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)CC(C)(C)C1,,,,3.6926,,,,
[*]CC1(C)CC([*])(C)C(=O)OC1=O,,,,6.0049,,,,
[*]CC1(CO[*])CC2C=CC1C2,,,,5.6096,,,,
[*]CC1(CO[*])CC2CCC1CC2,,,,5.9128,,,,
[*]CC1(CO[*])CC=CCC1,,,,5.5732,,,,
[*]CC1(CO[*])CCC(C)CC1,,,,5.8565,,,,
[*]CC1([*])CCCCC1,,,7.3387,6.3291,,,,
[*]CC1CC(CNC(=O)c2cccc(C(=O)N[*])c2)CC(C(C)(C)C)C1,,,,4.8842,,,,
[*]CC1CC([*])C(=O)OC1=O,,,,6.1563,,,,
[*]CC1CC([*])CC(O)C1,,,,6.4795,,,,
[*]CC1CC([*])CN(c2nc(N)nc(N)n2)C1,,,,5.1254,,,,
[*]CC1CC([*])OC(C)O1,,,,6.0468,,,,
[*]CC1CC([*])OC(CCC)O1,,,,6.3958,,,,
[*]CC1CC([*])OCO1,,,,6.5995,,,,
[*]CC1CC1CNC(=O)C1CC1C(=O)N[*],,,5.6374,,,,,
[*]CC1CC1COC(=O)NC1CC1NC(=O)O[*],,,,6.5515,,,,
[*]CC1CC1COC(=O)NCCCCCCNC(=O)O[*],,,,6.2321,,,,
[*]CC1CC1COC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,,,4.7181,,,,,
[*]CC1CC1COC(=O)c1cccc(C(=O)O[*])c1,,,4.4908,5.0466,,,,
[*]CC1CC1CO[*],,,6.9566,5.9176,,,,
[*]CC1CCC(CNC(=O)CCCC(=O)N[*])CC1,,,,6.0036,,,,
[*]CC1CCC(CNC(=O)CCCCCC(=O)N[*])CC1,,,5.2823,5.787,,,,
[*]CC1CCC(CNC(=O)CCCCCCC(=O)N[*])CC1,,,,5.8707,,,,
[*]CC1CCC(CNC(=O)CCCCCCCC(=O)N[*])CC1,,,,5.7062,,,,
[*]CC1CCC(CNC(=O)CCCCCCCCC(=O)N[*])CC1,,,,5.7331,,,,
[*]CC1CCC(CNC(=O)CCCCCCCCCCC(=O)N[*])CC1,,,,5.9594,,,,
[*]CC1CCC(CNC(=O)c2cc(C(=O)N[*])cc(C(C)(C)C)c2)CC1,,,5.1615,4.8744,,,,
[*]CC1CCC(CNC(=O)c2cccc(C(=O)N[*])c2)CC1,,,,4.9032,,,,
[*]CC1CCC(COC(=O)C(=O)O[*])CC1,,,,5.4765,,,,
[*]CC1CCC(COC(=O)C2CCC(C(=O)O[*])CC2)CC1,,,6.4924,6.6637,,,,
[*]CC1CCC(COC(=O)CCC(=O)O[*])CC1,,,,6.5939,,,,
[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,,,,6.7305,,,,
[*]CC1CCC(COC(=O)CCCCC(=O)O[*])CC1,,,,6.7775,,,,
[*]CC1CCC(COC(=O)CCCCCC(=O)O[*])CC1,,,,6.6349,,,,
[*]CC1CCC(COC(=O)CCCCCCC(=O)O[*])CC1,,,,6.828,,,,
[*]CC1CCC(COC(=O)CCCCCCCC(=O)O[*])CC1,,,,6.8523,,,,
[*]CC1CCC(COC(=O)CCCCCCCCC(=O)O[*])CC1,,,,6.7673,,,,
[*]CC1CCC(COC(=O)CCCCCCCCCCC(=O)O[*])CC1,,,,6.723,,,,
[*]CC1CCC(COC(=O)Cc2ccc(CC(=O)O[*])cc2)CC1,,,,5.3094,,,,
[*]CC1CCC(COC(=O)NCCSCCCCCSCCNC(=O)O[*])CC1,,,5.4414,5.2578,,,,
[*]CC1CCC(COC(=O)NCCSCCCSCCNC(=O)O[*])CC1,,,5.0712,5.5784,,,,
[*]CC1CCC(COC(=O)O[*])CC1,,,,6.8655,,,,
[*]CC1CCC(COC(=O)c2ccc(NC(=O)O[*])cc2)CC1,,,,4.5441,,,,
[*]CC1CCC(COC(C)OC(=O)c2cccc(C(=O)OC(C)O[*])c2)CC1,,,,4.9396,,,,
[*]CC1CCC(COCO[*])CC1,,,,6.4282,,,,
[*]CC1CCC([*])C1,,,7.9703,6.9613,,,,
[*]CC1CCCC(CC(=O)N[*])C1,,,,6.0189,,,,
[*]CC1CCCC(CNC(=O)CCCCC(=O)N[*])C1,,,,,,5.67,,
[*]CC1CCCC(CNC(=O)CCCCCCC(=O)N[*])C1,,,,5.9323,,,,
[*]CC1CCCC(CNC(=O)CCCCCCCCCCC(=O)N[*])C1,,,,5.83,,,,
[*]CC1CCCC(CNC(=O)c2cccc(C(=O)N[*])c2)C1,,,,4.8123,,,,
[*]CC=CCNC(=O)CCC=CCCC(=O)N[*],,,,5.3865,,,,
[*]CC=CCOC(=O)CCCCCCCCC(=O)O[*],,,,6.002,,,,
[*]CC=CCOC(=O)NCCCCCCNC(=O)O[*],,,,5.7218,,,,
[*]CCC(=O)C(=S)[*],-5.61,3.1911,1.8131,3.2378,6.4199,,4.76,1.9627
[*]CCC(=O)C(C=C1)=CC=C1[*],-6.05,2.3583,3.6964,4.5077,6.8635,,3.81,1.8245
[*]CCC(=O)C(S1)=CC=C1[*],-5.9,2.6933,3.1093,3.959,6.6564,,4.12,1.8757
[*]CCC(=O)N(CCN(C(=O)CCN1CCN([*])CC1)C(C)C)C(C)C,,,,4.3463,,,,
[*]CCC(=O)N([*])C,,,,5.368,,,,
[*]CCC(=O)NCC(=O)N[*],,,,6.1234,,,,
[*]CCC(=O)NCc1c(C)c(C)c(CNC(=O)CCO[*])c(C)c1C,,,,5.3036,,,,
[*]CCC(=O)N[*],-5.69,1.1904,6.2028,5.6558,6.8452,,3.61,1.7036
[*]CCC(=O)OC(=O)CC(C=C1)=CC=C1C(C=C2)=CC=C2[*],-6.14,1.5387,,,6.1951,,3.47,1.7345
[*]CCC(=O)OC(=O)CCC1CCC([*])O1,,,,5.5098,,,,
[*]CCC(=O)OC(=O)CCc1ccc([*])o1,,,,4.5192,,,,
[*]CCC(=O)OC(=O)CCc1ccc([*])s1,,,,4.6241,,,,
[*]CCC(=O)OCCCC=CCCCOC(=O)CCC1NC(=O)C([*])NC1=O,,,,5.8952,,,,
[*]CCC(=O)OCCOC(=O)CCN1CCN([*])CC1,,,,5.0863,,,,
[*]CCC(=O)O[*],-5.73,0.7562,6.684,7.0337,7.7853,45.00978462,3.39,1.6631
[*]CCC(=O)Oc1ccc(OC(=O)CCN2CCN([*])C(C)C2)cc1,,,,4.6472,,,,
[*]CCC(=S)O[*],-5.34,2.069,3.8308,4.1442,6.2041,,3.71,1.8214
[*]CCC(C#N)CC(C)=C([*])C,,,,5.2759,,,,
[*]CCC(C(=O)OC)C([*])C(=O)OC,,,6.3252,6.6384,,,,
[*]CCC(C)(C)CC(C)CNC(=O)CCCCC(=O)N[*],,,,5.8095,,,,
[*]CCC(C)(C)CC(C)COC(=O)CCCCC(=O)O[*],,,,6.7293,,,,
[*]CCC(C)=C([*])C,,,,4.9429,,,,
[*]CCC(C)=C([*])Cl,,,,5.0263,,,,
[*]CCC(C)C(C)CCNC(=O)c1cccc(C(=O)N[*])c1,,,4.7199,4.994,,,,
[*]CCC(C)C([*])(C)C(=O)OC,,,,6.5856,,,,
[*]CCC(C)C([*])C,,,,6.6781,,,,
[*]CCC(C)CC(=O)O[*],,,6.7489,6.826,,,,
[*]CCC(C)CCC(=O)N[*],,,,5.8159,,,,
[*]CCC(C)CCOC(=O)CCCCC(=O)O[*],,,,6.7005,,,,
[*]CCC(C)CO[*],,,,6.1714,,,,
[*]CCC(C)O[*],,,,6.0172,,,,
[*]CCC(C)O[Si](C)(C)O[*],,,,6.1806,,,,
[*]CCC(C=C1)=CC=C1C(=S)[*],-5.87,3.1161,2.7697,2.742,5.8549,,3.9,1.9173
[*]CCC(C=C1)=CC=C1C(S2)=CC=C2[*],-5.98,1.6982,2.9495,3.7098,5.4079,,3.75,1.9106
[*]CCC(C=C1)=CC=C1O[*],-5.89,0.7536,4.052,4.9179,5.6727,,3.46,1.7865
[*]CCC(Cl)=C([*])Cl,,,,5.2834,,,,
[*]CCC(Cl)C([*])C,,,,6.7613,,,,
[*]CCC(Cl)C([*])Cl,,,6.4523,6.5471,,,,
[*]CCC(F)(F)C([*])(F)Cl,,,7.4828,7.738,,,,
[*]CCC(F)(F)C([*])(F)F,-5.21,0.4489,9.1316,8.6882,9.0178,43.69,3.08,1.5774
[*]CCC(O[*])(C(F)(F)F)C(F)(F)F,-5.18,0.4911,8.3878,7.6175,8.3643,,3.05,1.5724
[*]CCC(S1)=CC=C1C(=S)[*],-5.69,3.3272,2.295,2.6244,5.9475,,4.38,2.0043
[*]CCC(S1)=CC=C1C(S2)=CC=C2[*],-5.86,1.9411,2.7315,3.23,5.1709,,3.82,1.9248
[*]CCC(S1)=CC=C1O[*],-5.67,0.6627,4.1608,4.8828,5.5608,,3.63,1.7996
[*]CCC([*])=O,,,,5.3275,,93.5,,
[*]CCC([*])O,,,,6.3158,,,,
[*]CCC([2H])C([*])([2H])C,,,,6.8414,,,,
[*]CCC(c1ccccc1)C([*])c1ccccc1,,,,5.4001,,,,
[*]CCC1C(=O)N(CCCCCCCCCCCC)C(=O)C1[*],,,,,,5.94,,
[*]CCC1C(=O)N(CCCCCCCCCCCCCCCC)C(=O)C1[*],,,,,,8.58,,
[*]CCC1C(=O)N(CCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C1[*],,,,,,3.16,,
[*]CCC1CC(=O)N([*])C1=O,,,,6.0041,,,,
[*]CCC1CC([*])C2C3CC(C12)C(C)(C(=O)OC)C3,,,,6.4636,,,,
[*]CCC1CC([*])C2C3CC(CC)C(C3)C12,,,7.528,6.6502,,,,
[*]CCC1CC([*])C2C3CCC(C3)C12,,,,,,10.18,,
[*]CCC1CC([*])C2CCCC12,,,7.4997,6.7838,,23.26,,
[*]CCC1CCC([*])C1,,,7.9915,7.1099,,23.52,,
[*]CCC1CN(C(C)(C)C)C(=O)C1[*],,,,5.4772,,,,
[*]CCC=C([*])C,,,,5.3639,,52.26,,
[*]CCC=C([*])Cl,,,,5.461,,90.11,,
[*]CCCC(=O)NCCCCCCNC(=O)CCCO[*],,,,5.652,,,,
[*]CCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],,,,5.8594,,,,
[*]CCCC(=O)N[*],,,,5.5236,,38.13,,
[*]CCCC(=O)O[*],,,,6.7691,,,,
[*]CCCC(=O)[*],-5.52,1.2346,5.13,5.3982,6.6298,,3.27,1.6556
[*]CCCC(=S)[*],-5.22,2.3997,2.9464,3.3942,5.7881,,3.29,1.7702
[*]CCCC(C)(C)CNC(=O)CCCCC(=O)N[*],,,,5.8218,,,,
[*]CCCC(C)(C)CNC(=O)CCCCCCCCC(=O)N[*],,,,5.8198,,,,
[*]CCCC(C)(C)CNC(=O)c1cccc(C(=O)N[*])c1,,,,5.0204,,,,
[*]CCCC(C)CC(=O)N[*],,,,6.0894,,,,
[*]CCCC(C)CCC(=O)N[*],,,,5.9091,,,,
[*]CCCC(C)CCC(=O)O[*],,,,6.54,,,,
[*]CCCC(C)CNC(=O)c1ccc(C(=O)N[*])cc1,,,,,,27.74,,
[*]CCCC(C)O[Si](C)(C)O[*],,,,6.2127,,,,
[*]CCCC(C=C1)=CC=C1[*],-5.78,0.9937,4.7657,4.9932,5.9933,,3.14,1.7489
[*]CCCC(CCNC(=O)c1ccc(C(=O)N[*])cc1)C(C)C,,,,4.6978,,,,
[*]CCCC(Cl)C([*])Cl,,,,6.8622,,,,
[*]CCCC(S1)=CC=C1[*],-5.57,0.9489,4.2755,4.7481,5.6976,,3.2,1.7538
[*]CCCC([*])(C)Cl,,,,6.5311,,,,
[*]CCCC([*])C,,,,7.1052,,,,
[*]CCCC([*])C#N,,,7.4859,7.8211,,,,
[*]CCCC([*])Cl,,,,6.9806,,,,
[*]CCCC1(C)CCN(C(=O)CCC(=O)N2CCC([*])(C)CC2)CC1,,,,5.3334,,,,
[*]CCCC1CC(=O)N([*])C(=O)C1,,,,5.8014,,,,
[*]CCCC1CCN(C(=O)Nc2ccc(Cc3ccc(NC(=O)N4CCC([*])CC4)cc3)cc2)CC1,,,,4.6275,,,,
[*]CCCC1CCN(C(=O)SSCCCCSSC(=O)N2CCC([*])CC2)CC1,,,4.297,5.001,,,,
[*]CCCC1CCN(SC(=O)OCCCCCCOC(=O)SN2CCC([*])CC2)CC1,,,,4.484,,,,
[*]CCCCC(=O)NCCCCCCC(=O)NCCC(=O)N[*],,,,5.7097,,,,
[*]CCCCC(=O)NCCCCCCNC(=O)CCCCO[*],,,,5.8826,,,,
[*]CCCCC(=O)NCCCCCCNC(=O)CCCO[*],,,,5.9543,,,,
[*]CCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],,,,5.536,,,,
[*]CCCCC(=O)N[*],,,,5.9658,,,,
[*]CCCCC(=O)O[*],,,,6.623,,44.85,,
[*]CCCCC(C)CC(=O)N[*],,,,6.0469,,,,
[*]CCCCC(C)CCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,,,,3.7606,,,,
[*]CCCCC(Cl)(Cl)C(=O)N[*],,,,5.9727,,,,
[*]CCCCC(N)C(=O)N[*],,,,5.746,,,,
[*]CCCCCC(=O)NCCCCCCNC(=O)CCCCCOC(=O)CCCCC(=O)O[*],,,,5.9182,,,,
[*]CCCCCC(=O)NCCCCCCNC(=O)CCCCCO[*],,,,5.7609,,,,
[*]CCCCCC(=O)NCCCCCCNC(=O)CCCCO[*],,,,5.8874,,,,
[*]CCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],,,,5.905,,,,
[*]CCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],,,,5.841,,,,
[*]CCCCCC(=O)NCCNC(=O)CCCCCOC(=O)CCCCC(=O)O[*],,,,5.9333,,,,
[*]CCCCCC(=O)NCCOC(=O)CCCCC(=O)O[*],,,,6.3289,,,,
[*]CCCCCC(=O)NCc1ccc(CNC(=O)CCCCCO[*])cc1,,,,5.243,,,,
[*]CCCCCC(=O)NCc1ccc(CNC(=O)CCCCO[*])cc1,,,,5.142,,,,
[*]CCCCCC(=O)N[*],,,,5.9862,,35.23,,
[*]CCCCCC(=O)O[*],-5.44,0.5062,7.0558,6.6614,7.458,44.91891622,3.12,1.6432
[*]CCCCCC(=O)S[*],,,5.0001,5.3869,,,,
[*]CCCCCC([*])C,,,,7.1803,,,,
[*]CCCCCC([*])CC,,,,6.7743,,,,
[*]CCCCCC([*])CCCCCCCCCCCCCC,,,,6.895,,,,
[*]CCCCCCC(=O)NCCCCCCNC(=O)CCCCCCO[*],,,,5.7692,,,,
[*]CCCCCCC(=O)NCCCCCCNC(=O)CCCO[*],,,,5.9827,,,,
[*]CCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],,,,5.8614,,,,
[*]CCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],,,,5.944,,,,
[*]CCCCCCC(=O)N[*],-5.39,0.6934,5.9361,6.0436,6.5849,25.57,3.34,1.6565
[*]CCCCCCC(=O)O[*],,,,6.5222,,40.25,,
[*]CCCCCCC(Cl)C([*])Cl,,,6.7965,6.8762,,,,
[*]CCCCCCCC(=O)N([*])C,,,,5.5443,,,,
[*]CCCCCCCC(=O)N[*],,,,6.0401,,48.41,,
[*]CCCCCCCC(=O)OC1COC([*])OC1,,,,6.6422,,,,
[*]CCCCCCCC(=O)OCC1COC([*])O1,,,,6.6417,,,,
[*]CCCCCCCC(=O)O[*],,,,6.6609,,44.53,,
[*]CCCCCCCC([*])C,,,,,,31.47,,
[*]CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCO[*],,,,5.8982,,,,
[*]CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCO[*],,,,5.7863,,,,
[*]CCCCCCCCC(=O)NCCCCCCNC(=O)CCCO[*],,,,5.9837,,,,
[*]CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],,,,5.8271,,,,
[*]CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],,,,5.9383,,,,
[*]CCCCCCCCC(=O)N[*],,,,6.101,,,,
[*]CCCCCCCCC(=O)O[*],,,,6.4657,,41.41,,
[*]CCCCCCCCC(Cl)C([*])Cl,,,,6.9929,,,,
[*]CCCCCCCCC([*])Cl,,,6.86,6.9974,,,,
[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)C(=O)O[*],,,,3.7823,,,,
[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCC(=O)O[*],,,,5.3773,,,,
[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCC(=O)O[*],,,,5.4365,,,,
[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCCCC(=O)O[*],,,,5.4734,,,,
[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O[*],,,,5.4028,,,,
[*]CCCCCCCCCC(=O)N[*],,,,6.1321,,,,
[*]CCCCCCCCCC(=O)O[*],,,,6.6843,,50.94,,
